pool_identifier,pool_id,pool_name,active_stake,active_pledge,fixed_cost,margin,saturation,lifetime_luck,recent_luck,lifetime_roa,recent_roa
Everstake Partner,pool1sysgx87cwxnqy0pqn8g97gdhd0dmre9rw3jvpn2k7apuwa7cgkn,Everstake Partner,61019959040142,22091225,170000000,0,0.7772,0.9520390049654325,0.9887514139736376,1.9147714913236644,2.093854196230034
pool1fd0q9h8974y6psejmzczlywy8fgxxy07rn2ynrwu734aqwq540p,pool1fd0q9h8974y6psejmzczlywy8fgxxy07rn2ynrwu734aqwq540p,,59470581543895,0,345000000,0.1,0.7755,0.9603383980430789,1.087300149975312,3.2011527700627944,1.996431364484872
Moonstake 4,pool1wpmjtfqcwvtcs9znpuulk99yk2zz6pfh0c4k9f2xlcspgqjndk2,Moonstake 4,59397905850711,103497314759,340000000,0.025,0.7721,0.9439722615108045,1.01671750369983,3.3483891656433227,1.997561557855586
POLYPool,pool1k0ucs0fau2vhr3p7qh7mnpfgrllwwda7petxjz2gzzaxkyp8f88,POLYPool,58540075644946,1050762195956,170000000,0.009,0.7665,0.9950954580530866,1.0452346701232706,3.0184408304551913,2.170740086471062
#4 Nordic Pool,pool1k633phcvz2hjhj45evwwau4w576jpq83acg5h84w23jauqu56cw,#4 Nordic Pool,58072902895729,11008965045,340000000,0,0.7663,0.9902765429132072,0.9766911785429236,2.8538421319532965,2.0854972702171963
Garden Pool Two,pool103455uc7a3477q8pdmzvny884qtlv9vhm2csxvqx2cadwuk36sq,Garden Pool Two,58918476701926,1094142715,340000000,0.01,0.7655,0.984229512024294,0.9843318934055599,3.3502120980578547,1.956843934912486
Kiln,pool10rdglgh4pzvkf936p2m669qzarr9dusrhmmz9nultm3uvq4eh5k,Kiln,58780792359809,4401382507,340000000,0.05,0.764,1.004081057373361,1.052222996886267,2.6506141465379516,1.9827505718581975
n/a,pool1095d0cr8yp0selmnrst5hnuf8jcl6vlkxlr2j6kq4x6qs4yxuwt,n/a,58711620422584,35710352563,340000000,0.03,0.7633,0.9833988097660165,0.9768388832119558,2.126707137789899,1.7825806964014506
Everstake,pool1zgxvcqf0dvh0ze56ev2ayjvuex3zdd3hgxzdrcezkx497mv3l7s,Everstake,59649385015736,1497329238,400000000,0.04,0.7626,0.9867808638937478,1.0168999028517942,3.160080332460946,1.9435211541377766
Kiln,pool1aqg8vxzv75zhjzjjd9s20fu6r0xz70yl8lk3teacwy7qyc2p2j7,Kiln,80561542428782,3525148150,340000000,0.03,0.7614,0.9863223875987128,0.9854053813873581,2.378386196446074,1.8728629122551668
Rocky Mountain Pool,pool173mzegwuu0pjcrt60ekelzj5haqr8r5e4e0n45qh9jdz7xm5kh8,Rocky Mountain Pool,59245342838783,115534984125,340000000,0.0199,0.7614,0.996260270423116,1.0211900927866153,3.2210277117777406,2.096906433173892
Bravo pool,pool12z39rkzfylvn9wfe8j6x9ucq6g2l4mw4azj70y0gd8ejczznyj3,Bravo pool,57841768651578,382286349490,340000000,0.015,0.7512,1.007072607523263,0.9770009005919155,3.334901434274739,1.9847008202258623
pool1f9934hk9awd25mmxl0dd2haqvda9nlquwnh5pv64hs42znl07zj,pool1f9934hk9awd25mmxl0dd2haqvda9nlquwnh5pv64hs42znl07zj,,57697071622085,5067481750,170000000,0.03,0.7499,0.9336807538295154,1.0063421035356503,2.873756495096935,1.9814576326334776
Kiln,pool19kfm6lz5uw7nylq27swr367mqdycmug7tve94l6h3xsz64seqtc,Kiln,35158150851658,2829793333,340000000,0.05,0.7489,1.0028166825497757,1.0360242135256634,2.07527946370248,1.850809677072495
Keen Lemon Fermi,pool1xucruwwxsym3u9v0m4ex3az5d4vpz9xu877vsl9udpt0q237e9m,Keen Lemon Fermi,50263112909977,0,340000000,0.05,0.7474,0.9898459821762412,0.9943823206034628,2.974136792600636,1.6644064976519664
ADA Australia,pool1vev8z03vh7jwx3mfrgzrt9fltt97nupaxv8ffj4r5r8mgwts5ze,ADA Australia,56997127057557,72111231777,340000000,0.01,0.7471,0.9760469466361552,0.9836241499812017,3.0542526924650724,1.9926798701978836
n/a,pool1wvaj307ee8jfewv9qjtgk0q3elmpe5lz4n2dec2303062f7dc4c,n/a,56202802942384,0,340000000,0.05,0.7471,0.9597200532758415,0.9667107388473352,2.1712408247718993,1.8510682895350377
Blockdaemon 🧱😈 Stake Pool 2,pool1dl4695wfl79k7gtzt87gsf8gsqeq97yzuvaq0d4zxhz6c0nlf4g,Blockdaemon 🧱😈 Stake Pool 2,55710919646221,12212015278,340000000,0.08,0.7442,0.9354180441097109,1.0478409620432334,2.7047820118983683,1.9707648499283446
Balance Stake Pool,pool15s7w4spg5ee7n7rprhs0dq78plw2mhjkpu5v97uvl27gz2way7z,Balance Stake Pool,61772022286725,105997147449,170000000,0,0.7438,1.0038721967631041,0.9877285012147691,2.6832352066185425,2.069745596640457
eToro Pool 3,pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,eToro Pool 3,57000082283388,0,340000000,1,0.7408,0.956890967842096,0.9985110886541709,0,0
Cardano With Paul ☘️,pool1s6se64qce5rjjjhh6ufcdnc54p8qg78mlhjm38lymx99sqysvzx,Cardano With Paul ☘️,56721447800971,100144001581,340000000,0.03,0.7394,0.9730790743045826,0.9637654709394486,3.14880580042024,1.8720465883930066
Straight Pool,pool1qqqqdktl6pq46td0mwut0qn30g7nlue0sete9wxl0hwsq37wrw8,Straight Pool,53172077266006,651516286008,170000000,0.02,0.7387,1.0001131153408704,1.0420531596968903,3.403569575287773,2.03606930284079
TWO SecureStaking.io,pool1lhz4gsk5ezdl5s4mv2kxgrkhzzhad6me2v0xmwuyt845vensdlc,TWO SecureStaking.io,56185817956857,100002754994,170000000,0,0.7384,0.9975187765946416,1.006295086317792,3.421367393595822,1.9973758430632835
Queen👸Ada,pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,Queen👸Ada,56808444458119,251736894723,300000000,0.0069,0.738,0.9871617348443494,0.9730201618031391,3.405932639102316,1.9846118895047886
Lovelacepool,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,Lovelacepool,56736096930439,814620171817,340000000,0.01,0.7373,1.0101705023054073,1.0365754591098284,3.1147671171855364,2.115885017335
Steak.and.ADA,pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,Steak.and.ADA,56273006555206,2971035715872,170000000,0.0199,0.7357,1.0034634070892368,1.0364695437370992,3.407777326225069,2.1947330781456706
THREE SecureStaking.io,pool1xjhzgchsl2ccvc5pj3aqytv9hh0jnaz63wtfnw4th07tjypm46x,THREE SecureStaking.io,56177621925764,103181506933,170000000,0.03,0.7292,0.9911405315190014,1.0848325280839888,3.330952277856833,2.170848087598658
Everstake,pool1uj4u73qgtprqre78q75fq2vkcrpfrcdreqcqkvn6u0m2k6nk2yp,Everstake,56246704118339,1497076512,400000000,0.04,0.7262,0.9759709019533515,0.967955976638849,3.0425891781336634,1.8372054859066709
NEDSCAVE.IO,pool1qfxukshs4fkcrflzdnxa2fdza5lfvew3y6echg8ckaa4q8m5hyf,NEDSCAVE.IO,56391505078705,258160789790,340000000,0.02,0.7254,0.9859506249524874,0.9697693312433535,3.463977557239655,1.9599584409645778
Tokai Stake Pool,pool1cf7mqj0xd8z4jqhr7nf565mxuvepk8euv5t6ehmuwe49kfz9llr,Tokai Stake Pool,55736745770094,128647862696,340000000,0.005,0.7233,0.9837694887029623,1.0367254725822947,3.0648693631675665,2.1632240043210222
Ledger by Figment 3,pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4,Ledger by Figment 3,55979753616354,9816417,170000000,0.06,0.7196,0.9749411911804708,1.0175630253096248,2.227560085154006,1.9877133672867817
pool106sjgd9m4shsvtc9ruk7femgndknefmct6eedskww37pzv8hz9n,pool106sjgd9m4shsvtc9ruk7femgndknefmct6eedskww37pzv8hz9n,,54364410770918,3011711430,170000000,0.03,0.7195,0.727081390470296,0.7168690826780177,1.3126826117919852,1.3160084275537298
ADAFR,pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,55126868471510,3984330673142,170000000,0.015,0.7141,0.9896476853919867,1.000017187432457,3.5033564504120966,2.0874003402519734
eToro Pool 9,pool16eua0zalaln7q0s9u7jzlyygqad0pu2l2qdxx8r8ueqrw2jdhqf,eToro Pool 9,54629253936859,0,340000000,1,0.71,0.9470013497398843,1.038360003667877,0,0
Terminada,pool1prc9hna2mgamtspchrygc66s9n4tlkvh39e3t9zccef4kzc3ns2,Terminada,55172439732329,3495396976206,170000000,0.009,0.7099,1.0087514308447538,1.0273784294242387,2.481013005026972,2.0165861587125633
n/a,pool147tju4482jtl253lgqq88fkefdugcuhaumf8m0rcj8uzxu846qm,n/a,54721374848727,0,340000000,0.05,0.707,0.9614202978926016,0.9410599503242729,2.097004044025762,1.8519962993840844
COOL2,pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2,COOL2,54147924290903,102939045584,170000000,0.02,0.7046,1.0029211400966074,1.0235053920524764,3.694197728874251,2.0134797275496905
pool1up53z2kadt6l5xs359ckx477rpyvyg3favh25qrhqt2ujclpq3h,pool1up53z2kadt6l5xs359ckx477rpyvyg3favh25qrhqt2ujclpq3h,,53693334790681,14020778097,340000000,0.01,0.698,0.9853536980622054,0.978346109775373,3.4625782475827482,1.9594877044957597
n/a,pool1y6gnk7t3n6rvpr67f68mehxgqs5x24n0esz9l5j7m4aqzn4e0qw,n/a,52955248269455,40046951831,340000000,0.03,0.6884,1.0574225144870741,1.0619689816615474,2.3501571692485212,2.0785313077623533
n/a,pool1q5q3rld4nll02w8sqhf9582jcf22t99yt27z0pqksvpnv4rdra9,n/a,52627749006175,39287818178,340000000,0.03,0.6841,1.0283087781902291,0.9465853074307861,2.3028178121340903,1.870648558601014
1 Percent Pool #2 (v1),pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw,1 Percent Pool #2 (v1),50705513063446,74946131534,340000000,0.01,0.6834,1.000047856701185,1.047469901732856,3.660581884144636,2.1310564572269954
Everstake,pool14skj6e4rpjanzclx3fc880xnl8xafgg63tmw93t9xspvwx985qu,Everstake,52163743312854,1497862952,400000000,0.04,0.6755,0.9811077896587413,1.0538544133377503,3.2751632860863484,2.025531535421016
ABLE Stakepool in ⚜️Québec - 🍁Canada,pool1mt8sdg37f2h3rypyuc77k7vxrjshtvjw04zdjlae9vdzyt9uu34,ABLE Stakepool in ⚜️Québec - 🍁Canada,54102245001471,16793370392,170000000,0,0.6737,0.9852968540018192,0.9487812803488008,2.5705903856885035,2.0307376818972123
ONYX Stake Pool #3,pool1tdvqgy6mq7lx7d345e276xmgmhh3s4zj8dzu6xzq5m7rx4tzkg2,ONYX Stake Pool #3,51525442067103,250840652163,170000000,0.01,0.6698,0.9837999256311627,0.9521016357357304,3.2855792060108544,2.0419978505603145
AdaStat Pool,pool1w7c2j0px43jmudhf48ezp7dy8j7904c9l3wc7809lhh2z026hch,AdaStat Pool,50714593505923,1006497789486,170000000,0.025,0.6666,0.9992231486702432,1.0052590791331908,3.444298268286086,2.1413693151537774
Everstake,pool1ng3vqzrhn3z45yjdscv3q37n26g2pj3vp99rfkgv6225y8lqg8j,Everstake,50387063496649,1497486710,400000000,0.04,0.6544,0.9922121765214766,1.0010700332297335,3.2251405601039664,1.9804859967801454
Figment 6,pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57,Figment 6,50333703241039,9635210,170000000,0.1,0.6543,0.9570750144115385,1.1013771362567217,1.9151830945889063,2.0699182127671034
Army of Spies,pool1a23gmvalpdams9d42t7fur8vmknzjv7wd3nsvuvrc7dv66lnau0,Army of Spies,51021663839866,382509727215,340000000,0.025,0.6542,0.9690970861068559,0.9879289644798606,2.778238477406727,1.961532797685838
ECO Pool,pool1wt0pf4u2xktp0f7apveu242w6nkm4ltk3m8g039lvuhwq4zdtf3,ECO Pool,51526289437166,111040981599,340000000,0.025,0.6533,1.0110571389524698,0.9406867076641636,3.071532378169149,1.90189736407465
SASA Stake Pool,pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA Stake Pool,50389136704080,3661404679,340000000,0.035,0.6521,0.9750275179306713,1.0341530089875095,2.506264982065493,2.0712173803628775
eToro Pool 10,pool19l206haluae6wyzm7tjpt3gln9paa5m9s4fedec2u09fqz300ht,eToro Pool 10,50006984890733,0,340000000,1,0.6499,0.9251090988788625,0.923810000388581,0,0
eToro Pool 6,pool1wdujj7tmux5nuwnpeksgncendr3mj8ecsjcddpzx9gewc3flp4r,eToro Pool 6,50000384777198,0,340000000,1,0.6498,0.9385055834256925,1.0747800007236388,0,0
eToro Pool 11,pool1jzk8rwf2fs5l02dmm6pm5tnw9stmd8jpmvsy54085vu2u2656re,eToro Pool 11,50000222190313,0,340000000,1,0.6498,0.9549685953501083,0.9894900009955457,0,0
eToro Pool 5,pool1dzdxps32uqhva9q9urx4lm7m0nhlczjjccwy9kv4t2d3krsn4m7,eToro Pool 5,50000194057692,0,340000000,1,0.6498,0.9580991208518829,1.001500005953585,0,0
eToro Pool 12,pool1fvgmxt3688a5zl6amhvaqk9tmvk3lhxkgdsta6yj3czuy5hjwfy,eToro Pool 12,50000075643364,0,340000000,1,0.6498,0.9584879647937209,1.0906799983571036,0,0
eToro Pool 4,pool1swuyjknhewtqcmh583jjpvlcl0p9h9hrt5l2f3v2hl6gchqrn40,eToro Pool 4,49999974616946,0,340000000,1,0.6498,0.9439393878827841,0.9812900016297469,0,0
ADAPOP,pool1dxwgzj66pual956mnv9delkelg873yvgr2dd8s279m0hxqvr475,ADAPOP,49824814895343,1070637021712,340000000,0.01,0.647,0.9802818125925045,0.8820324687998292,3.390946542472152,1.7641181754891109
LEAF pool,pool1krznhwu3h5pu2stuslr53z5rme50t6384macsmylcnljwc7yjky,LEAF pool,49653851933021,217922962716,170000000,0.01,0.6468,0.9873893280571928,0.9609146691254103,3.4623756721876426,1.965824802063822
A CardanoLand pool ACL,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,A CardanoLand pool ACL,49405367068695,756595979114,340000000,0.01,0.6453,0.9975490692163748,0.9539842960029197,3.693999759532302,1.8765153053619443
Crowdano Stakepool,pool1pp7tn2w6ken4rpfcjwcdup3g4m5gcdhc9lgvrm3mnxz5stmrhq2,Crowdano Stakepool,49302627011169,101080863214,340000000,0.0399,0.6403,0.9475964339867727,1.0562623666548319,3.225958717130056,2.0266406167440776
BigLazyCat2,pool1a0kp4vl4fh0p0rs8s08rm7qq3vkj3epwraayk3sdgm8sz0zwt7t,BigLazyCat2,49229971065001,4972674333,340000000,0.01,0.6368,0.9994451162768117,1.0244458101018075,2.168926259631555,2.035495163276988
Tai Chinh - Tam An,pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,Tai Chinh - Tam An,49730333323205,26102503008,340000000,0.01,0.6368,0.9919918570435623,0.9694866094047414,2.7936083509718292,1.9023930527723392
Blockdaemon 🧱😈 Stake Pool 0,pool1t6ek99u2dzj8sr606uqm3uz0tt4ejr4cpvwtqfwen6p2z57rrst,Blockdaemon 🧱😈 Stake Pool 0,47899873392799,10133209087,340000000,0.08,0.6302,0.9722080127444537,0.9495983093560036,2.9502558743301557,1.740760835014716
Dapp Central Stake Pool,pool1qakys0fxx5p2fxcnsc2tyjpqa88q7qgtdh5t3a32hplv6fg25r9,Dapp Central Stake Pool,49271796847142,1004405002,340000000,0.025,0.6289,0.9792896686043996,1.006241451464628,2.453290396708066,2.054648687458366
SITION POOL,pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,SITION POOL,48058163630486,52836963697,340000000,0.025,0.624,0.9872266997441153,1.0268286606842156,3.550660924229613,2.0384236251354304
EMURGO 4,pool1pmm654jfx088td54ekkkd0j28x6r5gnjdhnutzggursrxjnpk2y,EMURGO 4,42668979336983,24486306242,170000000,0.015,0.6239,1.0037473668669685,1.1091404672705343,2.560659711998823,2.225623883163862
🐍Viper Stake Pool,pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr,🐍Viper Stake Pool,48634286719721,469784285524,170000000,0.009,0.6238,0.9739492389672474,0.9328022392368179,3.236717503393693,1.854426288889392
Moonstake 6,pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,Moonstake 6,47728008638822,102886645669,340000000,0.025,0.6206,0.9578083348345408,0.9697337157329712,3.3549650935338633,1.9486734110627866
BTV1,pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl,BTV1,46713972263196,9816417,170000000,0.02,0.6072,0.9587384818595994,0.9929280769095422,2.479821868255317,1.9746221957841346
ADA Ocean Four,pool1ell3xjtspzzz4vtsatscan6rheltf7j3hh2s8qsam2h3jvcxzm9,ADA Ocean Four,51656724428831,10099809595,500000000,0.039,0.6043,0.9967193163419522,1.0128190821996825,3.539315846406655,1.9629277891805783
AAAA pool,pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,AAAA pool,46301229750393,53067919857,170000000,0.01,0.6014,1.0172095268359163,1.0589750400187197,2.8337055787454104,2.1784301149960625
pool1tpr44v3pxth9j0ff246dvsryxpanxwx52f024ws3ecvn72sgv55,pool1tpr44v3pxth9j0ff246dvsryxpanxwx52f024ws3ecvn72sgv55,,46879500041190,8571657981,170000000,0,0.6003,0.9614582140589886,0.9287539739482334,2.448292543130216,1.9557646406987814
AzureADA,pool108zdflss3ayqlm5c7vr6mtqj2uwl99vk28ur8dv4zswdzt6yauc,AzureADA,45836858937162,1373744239085,340000000,0.02,0.5994,0.9834320247105842,0.988197847826094,3.463771834730434,1.9557877946868918
Cardanode: 0.00% Fee & 100% Rewards Guaranteed,pool1qa6lqyu67ghpa0evxfu9nzqkj3h82qpfku82ec79zdwru4pd25m,Cardanode: 0.00% Fee & 100% Rewards Guaranteed,45904900926675,649721274907,495000000,0,0.5969,0.9761960679456285,1.0254039859885984,3.3442706330771177,1.9565434242679813
BTV2,pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,BTV2,45326263470491,9816417,170000000,0.02,0.5892,0.9930829500653484,1.0165056050212298,2.587958657516304,2.039439462910563
planetarium39,pool136q98jnwt093qle4ph86vdpuwplg7gyvt20h2nq4m6ksv8xjcuj,planetarium39,45333448848405,87466421652,340000000,0.01,0.5892,0.9748695182330464,0.9726893142736215,2.8198052231140216,2.001085027341557
Everstake,pool1ynxx88cq0y8vg8yrq3jrw6epm7rq9a8859v34sq9lzjy7ztg90u,Everstake,45482869564541,1496888586,400000000,0.04,0.5872,0.9822132972003991,0.9867898435691403,3.2449488169002976,1.9490092260814542
BTV3,pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8,BTV3,45086184206599,9816417,170000000,0.02,0.5862,0.9402733211021596,1.0506554118643112,2.43977771333792,2.1197497971610217
(Crypto Capital Venture),pool1sjwdmeme5zs042jzwmdvxshhv27kepxke0mr02f2yzacsyd4wtu,(Crypto Capital Venture),45222875867486,502750398,340000000,0.03,0.5861,0.9863757403852893,0.930907944058472,3.1845245808727722,1.8941232654874853
wavepool.digital,pool1cyq3v3v43hu7spwlfxdm6vq9djpsjjueerhlu5qr2rvd57vqk84,wavepool.digital,16095091549395,9284588434,340000000,0.02,0.5809,0.9751894924172333,1.106963823483656,3.2592608872773976,2.7394547558204025
FOUR SecureStaking.io,pool13qdkwy5y88ncr5qpjrh8hgtf94d0zw4wuhgezjg3hvlyyrh37c7,FOUR SecureStaking.io,46337335654660,103257074917,170000000,0.03,0.5732,1.014045048034389,0.9486776242681874,3.118012298652268,1.9527844747635077
ADA NORTH POOL,pool1qqq0c53vaf5ju0n3fvujmyxwca0yhp65930evw9lngmr5705csz,ADA NORTH POOL,42188323435949,401187719864,340000000,0.001,0.5722,0.989108195618356,1.0437959848875447,2.8186934933014154,2.1325600363074493
Hermes Stakepool Germany #1,pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,Hermes Stakepool Germany #1,44110799103588,105383056605,340000000,0.02,0.572,0.9870884864806381,0.9119700094187764,3.6079095107728736,1.7715357786551482
Blue Ocean Stake Pool,pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh,Blue Ocean Stake Pool,43147116587550,20833036194,340000000,0,0.56,0.9918801048481974,0.9962827594600862,2.71282900789637,2.0514796959872426
pool1du3r4a7xq60hg2x0wcz7lw5ya3qs74rk258c8kanp93rsqdqu45,pool1du3r4a7xq60hg2x0wcz7lw5ya3qs74rk258c8kanp93rsqdqu45,,43048027380413,225178825311,340000000,0,0.5595,0.9824820163101448,1.017331932312605,2.3911424592256196,2.0033607179664004
CARDANIANS.io #3,pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,CARDANIANS.io #3,44242846208283,102082427409,340000000,0.02,0.5565,1.0107651944831388,1.0001015700502967,3.280130966616365,2.1024798897659283
X-StakePool2,pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,X-StakePool2,42527238880495,32504245628,340000000,0.037,0.554,0.9955574650304329,1.0360491095543698,2.979434409846661,2.045460305598427
EMURGO 3,pool13mas2wthxs28zftxskcsd8t87jk2w9ntc0u5uflt45sh7lcvs8h,EMURGO 3,42692316531897,9090055580,170000000,0.015,0.5519,0.9877627552320788,1.1131651742011537,2.7806419177325594,2.206832501799434
Figment 8,pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea,Figment 8,40824432110499,9816417,170000000,0.1,0.5441,0.9529897341590151,0.9679986906465965,1.7026255012737648,1.759693670052191
wavepool.digital,pool19hrn8me383w9atvmjwukjxqsdvr8udpmyxau956hdc53x669j8p,wavepool.digital,11630261708663,6906267154463,340000000,1,0.5411,0.9776834188826478,0.9440456312787039,0,0
ADAvault Stake Pool 4,pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,ADAvault Stake Pool 4,41161593923084,256865020246,340000000,0,0.5402,1.018632893720287,0.961624647481445,2.203118198589229,1.908266586006498
GMO Coin Staking Pool,pool14mhf0xtx45a8979mcnad8upas8apwal4nfqd95arv4wlsuk6m9q,GMO Coin Staking Pool,40768169715954,23844937375927,340000000,0.04,0.5393,1.006688375361487,0.9546130507705392,1.0242227067925729,1.0499576815012717
AtlasStakePool,pool1u6kpt8hgqcm596kukj97ghefmxn8ks2cgwg8qqe0gtgscnufk5p,AtlasStakePool,41585637018391,506466049706,340000000,0.008,0.5392,1.0008383178230529,0.9366829611559468,3.29849070154273,1.847791345457568
Nu.Fi & AdaLite D,pool15d62znf04qymt6ve536tt5y9ky979ly4um5zmgz9m850vu7wuv7,Nu.Fi & AdaLite D,41471126779653,1008429844,340000000,0.03,0.539,0.9860854901882768,1.0077028920814228,3.316454478828405,2.016532981332113
Luganodes #1,pool1qvudfuw9ar47up5fugs53s2g84q3c4v86z4es6uwsfzzs89rwha,Luganodes #1,41336387262528,223243513711,340000000,0.1,0.5375,0.9783826421262378,0.9847804896901888,2.5828110442415717,1.820031325560886
Moksh Stake Pool,pool1v5u6wzakuc25q3zpx04t8gjz3rgu60wuxkv2mh5nga23xjkc86s,Moksh Stake Pool,41302870976005,503825611649,340000000,0,0.536,0.9913567114514541,1.0190938480062675,3.096854464086033,2.050601722919163
Everstake,pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,Everstake,40879157233660,1497191465,400000000,0.04,0.5348,0.9883789020770251,1.0416370063302414,3.2736445563098644,2.050504912519543
Everstake,pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,Everstake,40654338296810,1496243637,400000000,0.04,0.5339,0.9646741010186957,0.9593501516792032,3.133498459210567,1.7335102000913862
eToro Pool 2,pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,eToro Pool 2,40720163472387,0,340000000,1,0.5292,0.9419614880000553,0.9918161498421051,0,0
ADA Ocean Two,pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs,ADA Ocean Two,40180532377885,10099809639,500000000,0.039,0.5222,1.005215500509961,1.0167616998015707,3.6632596509198705,1.9931643405211847
ADA Ocean Three,pool1vc8jp7uagxgh8trzx7r260ndcydz89ges8sws05cyv7jj8q8gqs,ADA Ocean Three,40032208699497,10099809551,500000000,0.039,0.5169,0.9937526935603843,1.077455263603358,3.620034557635186,2.125392170004113
Zetetic,pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,Zetetic,38058091929321,13932028246,340000000,0,0.5111,1.0164945285152425,1.0616365406003312,3.827714064169141,2.0436205975838164
Minswap,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk,Minswap,39277524447634,37970612896897,340000000,1,0.5093,0.9759356433944255,1.0284899209701095,0,0
Bloom Six,pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,Bloom Six,39275012199711,1000021830403,340000000,0.04,0.5092,0.9873074425114393,0.9925398366846343,3.2754542528102806,1.8896260825662885
Ledger by Figment 1,pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,Ledger by Figment 1,38267599779313,9816417,170000000,0.06,0.4998,0.9829069920322162,1.1284605875415874,2.471580446355513,2.3635403314707726
stakit.io Pool by TOBG,pool1nudasuv0lljpe0tswcverqvlh0v4226vgnpsuxn0e9nkvnvcvne,stakit.io Pool by TOBG,38804557041115,53665078168,340000000,0.015,0.4927,0.9812359788050568,0.8352187598503,3.502942806170126,1.7133139409804703
AdaStrong,pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,AdaStrong,37829184407342,1106274082965,345000000,0.05,0.4917,0.9640894202351578,0.9145462134059423,3.256164891113673,1.7714956437389633
