pool_id,pool_identifier,epoch_no,epoch_stake_lovelace,pledged_lovelace,luck,delegators,block_minted,reward_member_pct
pool122gfj3ynz5ch8cfkx0tt5dsfpnf36sujcvrvxzqjm28yym8vv8x,CryptoTuts [GER],612,67456466.0,2618002.0,0.0,2.0,0.0,0.0
pool122gfj3ynz5ch8cfkx0tt5dsfpnf36sujcvrvxzqjm28yym8vv8x,CryptoTuts [GER],610,67456466.0,2618002.0,0.0,2.0,0.0,0.0
pool122gfj3ynz5ch8cfkx0tt5dsfpnf36sujcvrvxzqjm28yym8vv8x,CryptoTuts [GER],609,67456466.0,2618002.0,0.0,2.0,0.0,0.0
pool122gfj3ynz5ch8cfkx0tt5dsfpnf36sujcvrvxzqjm28yym8vv8x,CryptoTuts [GER],608,67456466.0,2618002.0,0.0,2.0,0.0,0.0
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,OrbitStakes,615,62602470.0,62602470.0,0.0,1.0,0.0,0.0
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,OrbitStakes,614,62602470.0,62602470.0,0.0,1.0,0.0,0.0
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,OrbitStakes,613,62602470.0,62602470.0,0.0,1.0,0.0,0.0
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,OrbitStakes,612,62602470.0,62602470.0,0.0,1.0,0.0,0.0
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,OrbitStakes,610,62602470.0,62602470.0,0.0,1.0,0.0,0.0
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,OrbitStakes,609,62602470.0,62602470.0,0.0,1.0,0.0,0.0
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,OrbitStakes,608,62602470.0,62602470.0,0.0,1.0,0.0,0.0
pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,615,61914723.0,32892303462.0,0.0,3.0,0.0,0.0
pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,614,61914723.0,32884932062.0,0.0,3.0,0.0,0.0
pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,613,61914723.0,32874933013.0,0.0,3.0,0.0,0.0
pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,612,61914723.0,32865537605.0,0.0,3.0,0.0,0.0
pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,610,61914723.0,32841859187.0,0.0,3.0,0.0,0.0
pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,609,61914723.0,32833752339.0,0.0,3.0,0.0,0.0
pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,pool1u7s8etmnm0y0ktls7kkvx2apnep5ercy7wwyljgw407yjzjastq,608,61914723.0,32820358793.0,0.0,3.0,0.0,0.0
pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,615,66488296.0,0.0,0.0,1.0,0.0,0.0
pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,614,66488296.0,0.0,0.0,1.0,0.0,0.0
pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,613,66488296.0,0.0,0.0,1.0,0.0,0.0
pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,612,66488296.0,0.0,0.0,1.0,0.0,0.0
pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,610,66488296.0,0.0,0.0,1.0,0.0,0.0
pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,609,66488296.0,0.0,0.0,1.0,0.0,0.0
pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,608,66488296.0,0.0,0.0,1.0,0.0,0.0
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,615,60781695.0,6738263.0,0.0,2.0,0.0,0.0
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,614,60781695.0,6738263.0,0.0,2.0,0.0,0.0
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,613,60781695.0,6738263.0,0.0,2.0,0.0,0.0
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,612,60781695.0,6738263.0,0.0,2.0,0.0,0.0
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,610,60781695.0,6738263.0,0.0,2.0,0.0,0.0
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,609,60781695.0,6738263.0,0.0,2.0,0.0,0.0
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,608,60781695.0,6738263.0,0.0,2.0,0.0,0.0
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,Papa Elon,615,59603626.0,0.0,0.0,1.0,0.0,0.0
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,Papa Elon,614,59603626.0,0.0,0.0,1.0,0.0,0.0
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,Papa Elon,613,59603626.0,0.0,0.0,1.0,0.0,0.0
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,Papa Elon,612,59603626.0,0.0,0.0,1.0,0.0,0.0
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,Papa Elon,610,59603626.0,0.0,0.0,1.0,0.0,0.0
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,Papa Elon,609,59603626.0,0.0,0.0,1.0,0.0,0.0
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,Papa Elon,608,59603626.0,0.0,0.0,1.0,0.0,0.0
pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,GalacticGuard,615,57602998.0,57602998.0,0.0,1.0,0.0,0.0
pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,GalacticGuard,614,57602998.0,57602998.0,0.0,1.0,0.0,0.0
pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,GalacticGuard,613,57602998.0,57602998.0,0.0,1.0,0.0,0.0
pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,GalacticGuard,612,57602998.0,57602998.0,0.0,1.0,0.0,0.0
pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,GalacticGuard,610,57602998.0,57602998.0,0.0,1.0,0.0,0.0
pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,GalacticGuard,609,57602998.0,57602998.0,0.0,1.0,0.0,0.0
pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,GalacticGuard,608,57602998.0,57602998.0,0.0,1.0,0.0,0.0
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,Star Pool,615,59742229.0,527130587177.0,0.0,1.0,0.0,0.0
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,Star Pool,614,59742229.0,527038442828.0,0.0,1.0,0.0,0.0
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,Star Pool,613,59742229.0,526898958415.0,0.0,1.0,0.0,0.0
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,Star Pool,612,59742229.0,526758888191.0,0.0,1.0,0.0,0.0
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,Star Pool,610,59742229.0,526435706104.0,0.0,1.0,0.0,0.0
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,Star Pool,609,59742229.0,526267527964.0,0.0,1.0,0.0,0.0
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,Star Pool,608,59742229.0,526106252525.0,0.0,1.0,0.0,0.0
pool1vddluuhcfrrflgmnczgzz472rc3g6h06hzz6hcv565nwcrelvma,Ctrl Wallet,615,57470277.0,57470277.0,0.0,1.0,0.0,0.0
pool1vddluuhcfrrflgmnczgzz472rc3g6h06hzz6hcv565nwcrelvma,Ctrl Wallet,614,57470277.0,57470277.0,0.0,1.0,0.0,0.0
pool1vddluuhcfrrflgmnczgzz472rc3g6h06hzz6hcv565nwcrelvma,Ctrl Wallet,613,57470277.0,57470277.0,0.0,1.0,0.0,0.0
pool1vddluuhcfrrflgmnczgzz472rc3g6h06hzz6hcv565nwcrelvma,Ctrl Wallet,612,57470277.0,57470277.0,0.0,1.0,0.0,0.0
pool1vddluuhcfrrflgmnczgzz472rc3g6h06hzz6hcv565nwcrelvma,Ctrl Wallet,610,57470277.0,57470277.0,0.0,1.0,0.0,0.0
pool1vddluuhcfrrflgmnczgzz472rc3g6h06hzz6hcv565nwcrelvma,Ctrl Wallet,609,57470277.0,57470277.0,0.0,1.0,0.0,0.0
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,615,57425793.0,57425793.0,0.0,1.0,0.0,0.0
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,614,57425793.0,57425793.0,0.0,1.0,0.0,0.0
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,613,57425793.0,57425793.0,0.0,1.0,0.0,0.0
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,612,57425793.0,57425793.0,0.0,1.0,0.0,0.0
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,610,57425793.0,57425793.0,0.0,1.0,0.0,0.0
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,609,57425793.0,57425793.0,0.0,1.0,0.0,0.0
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,608,57425793.0,57425793.0,0.0,1.0,0.0,0.0
pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,615,59460400.0,0.0,0.0,1.0,0.0,0.0
pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,614,59460400.0,0.0,0.0,1.0,0.0,0.0
pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,613,59460400.0,0.0,0.0,1.0,0.0,0.0
pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,612,59460400.0,0.0,0.0,1.0,0.0,0.0
pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,610,59460400.0,0.0,0.0,1.0,0.0,0.0
pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,609,59460400.0,0.0,0.0,1.0,0.0,0.0
pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,pool1dx5t3yqhzh3v5ch7add7836tg0ey255tjz87spjvws4j2gjp9yg,608,59460400.0,0.0,0.0,1.0,0.0,0.0
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,615,56781085.0,1000000.0,0.0,1.0,0.0,0.0
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,614,56781085.0,1000000.0,0.0,1.0,0.0,0.0
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,613,56781085.0,1000000.0,0.0,1.0,0.0,0.0
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,612,56781085.0,1000000.0,0.0,1.0,0.0,0.0
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,610,56781085.0,1000000.0,0.0,1.0,0.0,0.0
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,609,56781085.0,1000000.0,0.0,1.0,0.0,0.0
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,608,56781085.0,1000000.0,0.0,1.0,0.0,0.0
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,615,55651486.0,0.0,0.0,2.0,0.0,0.0
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,614,55651486.0,0.0,0.0,2.0,0.0,0.0
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,613,55651486.0,0.0,0.0,2.0,0.0,0.0
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,612,55651486.0,0.0,0.0,2.0,0.0,0.0
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,610,55651486.0,0.0,0.0,2.0,0.0,0.0
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,609,55651486.0,0.0,0.0,2.0,0.0,0.0
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,608,55651486.0,0.0,0.0,2.0,0.0,0.0
pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,615,55456744.0,0.0,0.0,2.0,0.0,0.0
pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,614,55456744.0,0.0,0.0,2.0,0.0,0.0
pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,613,55456744.0,0.0,0.0,2.0,0.0,0.0
pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,612,55456744.0,0.0,0.0,2.0,0.0,0.0
pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,610,55456744.0,0.0,0.0,2.0,0.0,0.0
pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,609,55456744.0,0.0,0.0,2.0,0.0,0.0
pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,608,55456744.0,0.0,0.0,2.0,0.0,0.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,Poolaris,615,58273114.0,55308833.0,0.0,1.0,0.0,0.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,Poolaris,614,58273114.0,55308833.0,0.0,1.0,0.0,0.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,Poolaris,613,58273114.0,55308833.0,0.0,1.0,0.0,0.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,Poolaris,612,58273114.0,55308833.0,0.0,1.0,0.0,0.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,Poolaris,610,58273114.0,55308833.0,0.0,1.0,0.0,0.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,Poolaris,609,58273114.0,55308833.0,0.0,1.0,0.0,0.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,Poolaris,608,58273114.0,55308833.0,0.0,1.0,0.0,0.0
pool1vru3p8sswq5xkr38ceavad67t6krh6m6q0q42p59e6htkld4yxs,PoolingTogether,615,53706194.0,0.0,0.0,1.0,0.0,0.0
pool1vru3p8sswq5xkr38ceavad67t6krh6m6q0q42p59e6htkld4yxs,PoolingTogether,614,53706194.0,0.0,0.0,1.0,0.0,0.0
pool1vru3p8sswq5xkr38ceavad67t6krh6m6q0q42p59e6htkld4yxs,PoolingTogether,613,53706194.0,0.0,0.0,1.0,0.0,0.0
pool1vru3p8sswq5xkr38ceavad67t6krh6m6q0q42p59e6htkld4yxs,PoolingTogether,612,53706194.0,0.0,0.0,1.0,0.0,0.0
pool1vru3p8sswq5xkr38ceavad67t6krh6m6q0q42p59e6htkld4yxs,PoolingTogether,610,53706194.0,0.0,0.0,1.0,0.0,0.0
pool1vru3p8sswq5xkr38ceavad67t6krh6m6q0q42p59e6htkld4yxs,PoolingTogether,609,53706194.0,0.0,0.0,1.0,0.0,0.0
pool1vru3p8sswq5xkr38ceavad67t6krh6m6q0q42p59e6htkld4yxs,PoolingTogether,608,53706194.0,0.0,0.0,1.0,0.0,0.0
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,Legendary Pool,615,53694740.0,0.0,0.0,1.0,0.0,0.0
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,Legendary Pool,614,53694740.0,0.0,0.0,1.0,0.0,0.0
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,Legendary Pool,613,53694740.0,0.0,0.0,1.0,0.0,0.0
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,Legendary Pool,612,53694740.0,0.0,0.0,1.0,0.0,0.0
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,Legendary Pool,610,53694740.0,0.0,0.0,1.0,0.0,0.0
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,Legendary Pool,609,53694740.0,0.0,0.0,1.0,0.0,0.0
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,Legendary Pool,608,53694740.0,0.0,0.0,1.0,0.0,0.0
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,615,52037404.0,52037404.0,0.0,1.0,0.0,0.0
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,614,52037404.0,52037404.0,0.0,1.0,0.0,0.0
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,613,52037404.0,52037404.0,0.0,1.0,0.0,0.0
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,612,52037404.0,52037404.0,0.0,1.0,0.0,0.0
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,610,52037404.0,52037404.0,0.0,1.0,0.0,0.0
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,609,52037404.0,52037404.0,0.0,1.0,0.0,0.0
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,608,52037404.0,52037404.0,0.0,1.0,0.0,0.0
pool1fjdsl4zajjt5rv8panvnp89g6pnvt2t3e6za8hcf8yw2zncnl07,BYOB Stake Pool,615,51339332.0,51339332.0,0.0,1.0,0.0,0.0
pool1fjdsl4zajjt5rv8panvnp89g6pnvt2t3e6za8hcf8yw2zncnl07,BYOB Stake Pool,614,51339332.0,51339332.0,0.0,1.0,0.0,0.0
pool1fjdsl4zajjt5rv8panvnp89g6pnvt2t3e6za8hcf8yw2zncnl07,BYOB Stake Pool,613,51339332.0,51339332.0,0.0,1.0,0.0,0.0
pool1fjdsl4zajjt5rv8panvnp89g6pnvt2t3e6za8hcf8yw2zncnl07,BYOB Stake Pool,612,51339332.0,51339332.0,0.0,1.0,0.0,0.0
pool1fjdsl4zajjt5rv8panvnp89g6pnvt2t3e6za8hcf8yw2zncnl07,BYOB Stake Pool,610,51339332.0,51339332.0,0.0,1.0,0.0,0.0
pool1fjdsl4zajjt5rv8panvnp89g6pnvt2t3e6za8hcf8yw2zncnl07,BYOB Stake Pool,609,51339332.0,51339332.0,0.0,1.0,0.0,0.0
pool1fjdsl4zajjt5rv8panvnp89g6pnvt2t3e6za8hcf8yw2zncnl07,BYOB Stake Pool,608,51339332.0,51339332.0,0.0,1.0,0.0,0.0
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,615,50425749.0,50425749.0,0.0,1.0,0.0,0.0
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,614,50425749.0,50425749.0,0.0,1.0,0.0,0.0
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,613,50425749.0,50425749.0,0.0,1.0,0.0,0.0
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,612,50425749.0,50425749.0,0.0,1.0,0.0,0.0
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,610,50425749.0,50425749.0,0.0,1.0,0.0,0.0
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,609,50425749.0,50425749.0,0.0,1.0,0.0,0.0
