pool_id,pool_identifier,epoch_no,delegators_t,delegators_lag1,delta_delegators,delta_log_delegators,lag1_luck,lag1_log_pledge,lag1_log_stake,lag1_margin_proxy,lag1_block_minted,lag1_log_delegators,has_lag2,lag2_luck,lag2_log_stake,lag2_log_delegators
pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,609,1.0,1.0,0.0,0.0,0.0,6.248866119688372,6.248866119688372,0.0,0.0,0.6931471805599453,0,,,
pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,610,1.0,1.0,0.0,0.0,0.0,6.248866119688372,6.248866119688372,0.0,0.0,0.6931471805599453,1,0.0,6.248866119688372,0.6931471805599453
pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,613,1.0,1.0,0.0,0.0,0.0,6.248866119688372,6.248866119688372,0.0,0.0,0.6931471805599453,0,,,
pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,614,1.0,1.0,0.0,0.0,0.0,6.248866119688372,6.248866119688372,0.0,0.0,0.6931471805599453,1,0.0,6.248866119688372,0.6931471805599453
pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,pool1zcdptx4spapxquc0rpeu33ucc3x08g9wxsmm0qchqg0dgxrh6g7,615,1.0,1.0,0.0,0.0,0.0,6.248866119688372,6.248866119688372,0.0,0.0,0.6931471805599453,1,0.0,6.248866119688372,0.6931471805599453
pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,609,1.0,1.0,0.0,0.0,0.0,1.3862943611198906,6.253914111783461,0.0,0.0,0.6931471805599453,0,,,
pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,610,1.0,1.0,0.0,0.0,0.0,1.3862943611198906,6.253914111783461,0.0,0.0,0.6931471805599453,1,0.0,6.253914111783461,0.6931471805599453
pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,613,1.0,1.0,0.0,0.0,0.0,1.3862943611198906,6.253914111783461,0.0,0.0,0.6931471805599453,0,,,
pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,614,1.0,1.0,0.0,0.0,0.0,1.3862943611198906,6.253914111783461,0.0,0.0,0.6931471805599453,1,0.0,6.253914111783461,0.6931471805599453
pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,615,1.0,1.0,0.0,0.0,0.0,1.3862943611198906,6.253914111783461,0.0,0.0,0.6931471805599453,1,0.0,6.253914111783461,0.6931471805599453
pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,Comet Staking,609,1.0,1.0,0.0,0.0,0.0,6.247305686023903,6.247305686023903,0.0,0.0,0.6931471805599453,0,,,
pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,Comet Staking,610,1.0,1.0,0.0,0.0,0.0,6.247305686023903,6.247305686023903,0.0,0.0,0.6931471805599453,1,0.0,6.247305686023903,0.6931471805599453
pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,Comet Staking,613,1.0,1.0,0.0,0.0,0.0,6.247305686023903,6.247305686023903,0.0,0.0,0.6931471805599453,0,,,
pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,Comet Staking,614,1.0,1.0,0.0,0.0,0.0,6.247305686023903,6.247305686023903,0.0,0.0,0.6931471805599453,1,0.0,6.247305686023903,0.6931471805599453
pool1d25d0c06al8geglarw7yd4nqh65nws82d7v04yrv2eec7rwcjlk,Comet Staking,615,1.0,1.0,0.0,0.0,0.0,6.247305686023903,6.247305686023903,0.0,0.0,0.6931471805599453,1,0.0,6.247305686023903,0.6931471805599453
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,609,1.0,1.0,0.0,0.0,0.0,6.2359123721925425,6.2359123721925425,0.0,0.0,0.6931471805599453,0,,,
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,610,1.0,1.0,0.0,0.0,0.0,6.2359123721925425,6.2359123721925425,0.0,0.0,0.6931471805599453,1,0.0,6.2359123721925425,0.6931471805599453
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,613,1.0,1.0,0.0,0.0,0.0,6.2359123721925425,6.2359123721925425,0.0,0.0,0.6931471805599453,0,,,
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,614,1.0,1.0,0.0,0.0,0.0,6.2359123721925425,6.2359123721925425,0.0,0.0,0.6931471805599453,1,0.0,6.2359123721925425,0.6931471805599453
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,615,1.0,1.0,0.0,0.0,0.0,6.2359123721925425,6.2359123721925425,0.0,0.0,0.6931471805599453,1,0.0,6.2359123721925425,0.6931471805599453
pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,🚀 Cardanaut's LIVE Pool 🌌🏡,609,2.0,2.0,0.0,0.0,0.0,6.217850982584879,6.235647335311264,0.0,0.0,1.0986122886681098,0,,,
pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,🚀 Cardanaut's LIVE Pool 🌌🏡,610,2.0,2.0,0.0,0.0,0.0,6.217850982584879,6.235647335311264,0.0,0.0,1.0986122886681098,1,0.0,6.235647335311264,1.0986122886681098
pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,🚀 Cardanaut's LIVE Pool 🌌🏡,613,2.0,2.0,0.0,0.0,0.0,6.217850982584879,6.235647335311264,0.0,0.0,1.0986122886681098,0,,,
pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,🚀 Cardanaut's LIVE Pool 🌌🏡,614,2.0,2.0,0.0,0.0,0.0,6.217850982584879,6.235647335311264,0.0,0.0,1.0986122886681098,1,0.0,6.235647335311264,1.0986122886681098
pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,🚀 Cardanaut's LIVE Pool 🌌🏡,615,2.0,2.0,0.0,0.0,0.0,6.217850982584879,6.235647335311264,0.0,0.0,1.0986122886681098,1,0.0,6.235647335311264,1.0986122886681098
pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,609,3.0,3.0,0.0,0.0,0.0,5.06022412337477,6.234872967887605,0.0,0.0,1.3862943611198906,0,,,
pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,610,3.0,3.0,0.0,0.0,0.0,5.06022412337477,6.234872967887605,0.0,0.0,1.3862943611198906,1,0.0,6.234872967887605,1.3862943611198906
pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,613,3.0,3.0,0.0,0.0,0.0,5.06022412337477,6.234872967887605,0.0,0.0,1.3862943611198906,0,,,
pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,614,3.0,3.0,0.0,0.0,0.0,5.06022412337477,6.234872967887605,0.0,0.0,1.3862943611198906,1,0.0,6.234872967887605,1.3862943611198906
pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,615,3.0,3.0,0.0,0.0,0.0,5.06022412337477,6.234872967887605,0.0,0.0,1.3862943611198906,1,0.0,6.234872967887605,1.3862943611198906
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,One4All,609,1.0,1.0,0.0,0.0,0.0,6.231365570406214,6.231365570406214,0.0,0.0,0.6931471805599453,0,,,
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,One4All,610,1.0,1.0,0.0,0.0,0.0,6.231365570406214,6.231365570406214,0.0,0.0,0.6931471805599453,1,0.0,6.231365570406214,0.6931471805599453
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,One4All,613,1.0,1.0,0.0,0.0,0.0,6.231365570406214,6.231365570406214,0.0,0.0,0.6931471805599453,0,,,
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,One4All,614,1.0,1.0,0.0,0.0,0.0,6.231365570406214,6.231365570406214,0.0,0.0,0.6931471805599453,1,0.0,6.231365570406214,0.6931471805599453
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,One4All,615,1.0,1.0,0.0,0.0,0.0,6.231365570406214,6.231365570406214,0.0,0.0,0.6931471805599453,1,0.0,6.231365570406214,0.6931471805599453
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,609,1.0,1.0,0.0,0.0,0.0,6.231314425359293,6.231314425359293,0.0,0.0,0.6931471805599453,0,,,
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,610,1.0,1.0,0.0,0.0,0.0,6.231314425359293,6.231314425359293,0.0,0.0,0.6931471805599453,1,0.0,6.231314425359293,0.6931471805599453
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,613,1.0,1.0,0.0,0.0,0.0,6.231314425359293,6.231314425359293,0.0,0.0,0.6931471805599453,0,,,
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,614,1.0,1.0,0.0,0.0,0.0,6.231314425359293,6.231314425359293,0.0,0.0,0.6931471805599453,1,0.0,6.231314425359293,0.6931471805599453
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,615,1.0,1.0,0.0,0.0,0.0,6.231314425359293,6.231314425359293,0.0,0.0,0.6931471805599453,1,0.0,6.231314425359293,0.6931471805599453
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,609,1.0,1.0,0.0,0.0,0.0,6.2306832677626,6.2306832677626,0.0,0.0,0.6931471805599453,0,,,
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,610,1.0,1.0,0.0,0.0,0.0,6.2306832677626,6.2306832677626,0.0,0.0,0.6931471805599453,1,0.0,6.2306832677626,0.6931471805599453
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,613,1.0,1.0,0.0,0.0,0.0,6.2306832677626,6.2306832677626,0.0,0.0,0.6931471805599453,0,,,
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,614,1.0,1.0,0.0,0.0,0.0,6.2306832677626,6.2306832677626,0.0,0.0,0.6931471805599453,1,0.0,6.2306832677626,0.6931471805599453
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,615,1.0,1.0,0.0,0.0,0.0,6.2306832677626,6.2306832677626,0.0,0.0,0.6931471805599453,1,0.0,6.2306832677626,0.6931471805599453
pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,RareEvo,609,2.0,2.0,0.0,0.0,0.0,6.224362970570591,6.281861992096637,0.0,0.0,1.0986122886681098,0,,,
pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,RareEvo,610,2.0,2.0,0.0,0.0,0.0,6.224362970570591,6.281861992096637,0.0,0.0,1.0986122886681098,1,0.0,6.281861992096637,1.0986122886681098
pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,RareEvo,613,2.0,2.0,0.0,0.0,0.0,6.224362970570591,6.281861992096637,0.0,0.0,1.0986122886681098,0,,,
pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,RareEvo,614,2.0,2.0,0.0,0.0,0.0,6.224362970570591,6.281861992096637,0.0,0.0,1.0986122886681098,1,0.0,6.281861992096637,1.0986122886681098
pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,RareEvo,615,2.0,2.0,0.0,0.0,0.0,6.224362970570591,6.281861992096637,0.0,0.0,1.0986122886681098,1,0.0,6.281861992096637,1.0986122886681098
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,609,1.0,1.0,0.0,0.0,0.0,6.223789852808001,6.225911315691892,0.0,0.0,0.6931471805599453,0,,,
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,610,1.0,1.0,0.0,0.0,0.0,6.223789852808001,6.225911315691892,0.0,0.0,0.6931471805599453,1,0.0,6.225911315691892,0.6931471805599453
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,613,1.0,1.0,0.0,0.0,0.0,6.223789852808001,6.225911315691892,0.0,0.0,0.6931471805599453,0,,,
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,614,1.0,1.0,0.0,0.0,0.0,6.223789852808001,6.225911315691892,0.0,0.0,0.6931471805599453,1,0.0,6.225911315691892,0.6931471805599453
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,615,1.0,1.0,0.0,0.0,0.0,6.223789852808001,6.225911315691892,0.0,0.0,0.6931471805599453,1,0.0,6.225911315691892,0.6931471805599453
pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,Cairnz,609,1.0,1.0,0.0,0.0,0.0,6.221831852173707,6.221831852173707,0.0,0.0,0.6931471805599453,0,,,
pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,Cairnz,610,1.0,1.0,0.0,0.0,0.0,6.221831852173707,6.221831852173707,0.0,0.0,0.6931471805599453,1,0.0,6.221831852173707,0.6931471805599453
pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,Cairnz,613,1.0,1.0,0.0,0.0,0.0,6.221831852173707,6.221831852173707,0.0,0.0,0.6931471805599453,0,,,
pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,Cairnz,614,1.0,1.0,0.0,0.0,0.0,6.221831852173707,6.221831852173707,0.0,0.0,0.6931471805599453,1,0.0,6.221831852173707,0.6931471805599453
pool1vd9a6q0jknarhwfyg7mspplrgsxf8zsna7yjr7crrtqdwftl7yw,Cairnz,615,1.0,1.0,0.0,0.0,0.0,6.221831852173707,6.221831852173707,0.0,0.0,0.6931471805599453,1,0.0,6.221831852173707,0.6931471805599453
pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,609,1.0,1.0,0.0,0.0,0.0,6.221317027147507,6.221317027147507,0.0,0.0,0.6931471805599453,0,,,
pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,610,1.0,1.0,0.0,0.0,0.0,6.221317027147507,6.221317027147507,0.0,0.0,0.6931471805599453,1,0.0,6.221317027147507,0.6931471805599453
pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,613,1.0,1.0,0.0,0.0,0.0,6.221317027147507,6.221317027147507,0.0,0.0,0.6931471805599453,0,,,
pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,614,1.0,1.0,0.0,0.0,0.0,6.221317027147507,6.221317027147507,0.0,0.0,0.6931471805599453,1,0.0,6.221317027147507,0.6931471805599453
pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,pool106l8sgu50wpw3nmqkmhlgzl5cctw428ruem2rpwjklg46nprex0,615,1.0,1.0,0.0,0.0,0.0,6.221317027147507,6.221317027147507,0.0,0.0,0.6931471805599453,1,0.0,6.221317027147507,0.6931471805599453
pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,OWL ADA POOL,609,1.0,1.0,0.0,0.0,0.0,6.221186872753002,6.221186872753002,0.0,0.0,0.6931471805599453,0,,,
pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,OWL ADA POOL,610,1.0,1.0,0.0,0.0,0.0,6.221186872753002,6.221186872753002,0.0,0.0,0.6931471805599453,1,0.0,6.221186872753002,0.6931471805599453
pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,OWL ADA POOL,613,1.0,1.0,0.0,0.0,0.0,6.221186872753002,6.221186872753002,0.0,0.0,0.6931471805599453,0,,,
pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,OWL ADA POOL,614,1.0,1.0,0.0,0.0,0.0,6.221186872753002,6.221186872753002,0.0,0.0,0.6931471805599453,1,0.0,6.221186872753002,0.6931471805599453
pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,OWL ADA POOL,615,1.0,1.0,0.0,0.0,0.0,6.221186872753002,6.221186872753002,0.0,0.0,0.6931471805599453,1,0.0,6.221186872753002,0.6931471805599453
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,609,1.0,1.0,0.0,0.0,0.0,6.2191010619282965,6.2191010619282965,0.0,0.0,0.6931471805599453,0,,,
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,610,1.0,1.0,0.0,0.0,0.0,6.2191010619282965,6.2191010619282965,0.0,0.0,0.6931471805599453,1,0.0,6.2191010619282965,0.6931471805599453
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,613,1.0,1.0,0.0,0.0,0.0,6.2191010619282965,6.2191010619282965,0.0,0.0,0.6931471805599453,0,,,
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,614,1.0,1.0,0.0,0.0,0.0,6.2191010619282965,6.2191010619282965,0.0,0.0,0.6931471805599453,1,0.0,6.2191010619282965,0.6931471805599453
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,615,1.0,1.0,0.0,0.0,0.0,6.2191010619282965,6.2191010619282965,0.0,0.0,0.6931471805599453,1,0.0,6.2191010619282965,0.6931471805599453
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,609,2.0,2.0,0.0,0.0,0.0,6.180327218258832,6.218864140612031,0.0,0.0,1.0986122886681098,0,,,
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,610,2.0,2.0,0.0,0.0,0.0,6.180327218258832,6.218864140612031,0.0,0.0,1.0986122886681098,1,0.0,6.218864140612031,1.0986122886681098
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,613,2.0,2.0,0.0,0.0,0.0,6.180327218258832,6.218864140612031,0.0,0.0,1.0986122886681098,0,,,
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,614,2.0,2.0,0.0,0.0,0.0,6.180327218258832,6.218864140612031,0.0,0.0,1.0986122886681098,1,0.0,6.218864140612031,1.0986122886681098
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,615,2.0,2.0,0.0,0.0,0.0,6.180327218258832,6.218864140612031,0.0,0.0,1.0986122886681098,1,0.0,6.218864140612031,1.0986122886681098
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,609,1.0,1.0,0.0,0.0,0.0,6.218829599335357,6.218829599335357,0.0,0.0,0.6931471805599453,0,,,
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,610,1.0,1.0,0.0,0.0,0.0,6.218829599335357,6.218829599335357,0.0,0.0,0.6931471805599453,1,0.0,6.218829599335357,0.6931471805599453
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,613,1.0,1.0,0.0,0.0,0.0,6.218829599335357,6.218829599335357,0.0,0.0,0.6931471805599453,0,,,
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,614,1.0,1.0,0.0,0.0,0.0,6.218829599335357,6.218829599335357,0.0,0.0,0.6931471805599453,1,0.0,6.218829599335357,0.6931471805599453
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,615,1.0,1.0,0.0,0.0,0.0,6.218829599335357,6.218829599335357,0.0,0.0,0.6931471805599453,1,0.0,6.218829599335357,0.6931471805599453
pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,demar2,609,3.0,3.0,0.0,0.0,0.0,5.124086108849917,6.218509366569805,0.0,0.0,1.3862943611198906,0,,,
pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,demar2,610,3.0,3.0,0.0,0.0,0.0,5.124086108849917,6.218509366569805,0.0,0.0,1.3862943611198906,1,0.0,6.218509366569805,1.3862943611198906
pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,demar2,613,3.0,3.0,0.0,0.0,0.0,5.124086108849917,6.218509366569805,0.0,0.0,1.3862943611198906,0,,,
pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,demar2,614,3.0,3.0,0.0,0.0,0.0,5.124086108849917,6.218509366569805,0.0,0.0,1.3862943611198906,1,0.0,6.218509366569805,1.3862943611198906
pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,demar2,615,3.0,3.0,0.0,0.0,0.0,5.124086108849917,6.218509366569805,0.0,0.0,1.3862943611198906,1,0.0,6.218509366569805,1.3862943611198906
pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,Blockops Zone,609,1.0,1.0,0.0,0.0,0.0,6.21789825192622,6.21789825192622,0.0,0.0,0.6931471805599453,0,,,
pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,Blockops Zone,610,1.0,1.0,0.0,0.0,0.0,6.21789825192622,6.21789825192622,0.0,0.0,0.6931471805599453,1,0.0,6.21789825192622,0.6931471805599453
pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,Blockops Zone,613,1.0,1.0,0.0,0.0,0.0,6.21789825192622,6.21789825192622,0.0,0.0,0.6931471805599453,0,,,
pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,Blockops Zone,614,1.0,1.0,0.0,0.0,0.0,6.21789825192622,6.21789825192622,0.0,0.0,0.6931471805599453,1,0.0,6.21789825192622,0.6931471805599453
pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,Blockops Zone,615,1.0,1.0,0.0,0.0,0.0,6.21789825192622,6.21789825192622,0.0,0.0,0.6931471805599453,1,0.0,6.21789825192622,0.6931471805599453
